Year,Month,Elevation,Rain fall,Humidity,Air Tempurature,Tea Type,Tea Production,month_num,date
2016,NOV,MEDIUM,152.32,81.16666667,22.83,CTC TEA,484679,11,01-11-2016
2016,DEC,LOW,101.76,81,24.9,TOTAL BLACK TEA,16577572,12,01-12-2016
2016,DEC,LOW,101.76,81,24.9,RECLAIMED TEA,28727,12,01-12-2016
2016,DEC,LOW,101.76,81,24.9,ORTHODOX TEA,15547928,12,01-12-2016
2016,DEC,LOW,101.76,81,24.9,GREEN TEA,12165,12,01-12-2016
2016,DEC,LOW,101.76,81,24.9,INSTANT TEA,0,12,01-12-2016
2016,DEC,LOW,101.76,81,24.9,BIO TEA,9277,12,01-12-2016
2016,DEC,LOW,101.76,81,24.9,CTC TEA,991640,12,01-12-2016
2016,DEC,HIGH,64.8,74.75,20.62,TOTAL BLACK TEA,6078549,12,01-12-2016
2016,DEC,HIGH,64.8,74.75,20.62,RECLAIMED TEA,92482,12,01-12-2016
2016,DEC,HIGH,64.8,74.75,20.62,ORTHODOX TEA,5464069,12,01-12-2016
2016,DEC,HIGH,64.8,74.75,20.62,GREEN TEA,63626,12,01-12-2016
2016,DEC,HIGH,64.8,74.75,20.62,INSTANT TEA,201251,12,01-12-2016
2016,DEC,HIGH,64.8,74.75,20.62,BIO TEA,61757,12,01-12-2016
2016,DEC,HIGH,64.8,74.75,20.62,CTC TEA,258991,12,01-12-2016
2016,DEC,MEDIUM,87.02,76.33333333,22.68,TOTAL BLACK TEA,4278032,12,01-12-2016
2016,DEC,MEDIUM,87.02,76.33333333,22.68,RECLAIMED TEA,50960,12,01-12-2016
2016,DEC,MEDIUM,87.02,76.33333333,22.68,ORTHODOX TEA,3747015,12,01-12-2016
2016,DEC,MEDIUM,87.02,76.33333333,22.68,GREEN TEA,169752,12,01-12-2016
2016,DEC,MEDIUM,87.02,76.33333333,22.68,INSTANT TEA,0,12,01-12-2016
2016,DEC,MEDIUM,87.02,76.33333333,22.68,BIO TEA,33487,12,01-12-2016
2016,DEC,MEDIUM,87.02,76.33333333,22.68,CTC TEA,446571,12,01-12-2016
2017,JAN,LOW,132.33,77.85714286,24.3,TOTAL BLACK TEA,14263631,1,01-01-2017
2017,JAN,LOW,132.33,77.85714286,24.3,RECLAIMED TEA,31192,1,01-01-2017
2017,JAN,LOW,132.33,77.85714286,24.3,ORTHODOX TEA,13273705,1,01-01-2017
2017,JAN,LOW,132.33,77.85714286,24.3,GREEN TEA,36,1,01-01-2017
2017,JAN,LOW,132.33,77.85714286,24.3,INSTANT TEA,0,1,01-01-2017
2017,JAN,LOW,132.33,77.85714286,24.3,BIO TEA,8350,1,01-01-2017
2017,JAN,LOW,132.33,77.85714286,24.3,CTC TEA,950385,1,01-01-2017
2017,JAN,HIGH,139.55,75.75,19.12,TOTAL BLACK TEA,4545901,1,01-01-2017
2017,JAN,HIGH,139.55,75.75,19.12,RECLAIMED TEA,111636,1,01-01-2017
2017,JAN,HIGH,139.55,75.75,19.12,ORTHODOX TEA,4094349,1,01-01-2017
2017,JAN,HIGH,139.55,75.75,19.12,GREEN TEA,81807,1,01-01-2017
2017,JAN,HIGH,139.55,75.75,19.12,INSTANT TEA,143074,1,01-01-2017
2017,JAN,HIGH,139.55,75.75,19.12,BIO TEA,43774,1,01-01-2017
2017,JAN,HIGH,139.55,75.75,19.12,CTC TEA,253068,1,01-01-2017
2017,JAN,MEDIUM,127.6,74.33333333,20.66,TOTAL BLACK TEA,2717136,1,01-01-2017
2017,JAN,MEDIUM,127.6,74.33333333,20.66,RECLAIMED TEA,35434,1,01-01-2017
2017,JAN,MEDIUM,127.6,74.33333333,20.66,ORTHODOX TEA,2342471,1,01-01-2017
2017,JAN,MEDIUM,127.6,74.33333333,20.66,GREEN TEA,77979,1,01-01-2017
2017,JAN,MEDIUM,127.6,74.33333333,20.66,INSTANT TEA,0,1,01-01-2017
2017,JAN,MEDIUM,127.6,74.33333333,20.66,BIO TEA,16325,1,01-01-2017
2017,JAN,MEDIUM,127.6,74.33333333,20.66,CTC TEA,322906,1,01-01-2017
2017,FEB,LOW,57.03,76.85714286,24.83,TOTAL BLACK TEA,11898737,2,01-02-2017
2017,FEB,LOW,57.03,76.85714286,24.83,RECLAIMED TEA,22741,2,01-02-2017
2017,FEB,LOW,57.03,76.85714286,24.83,ORTHODOX TEA,11151488,2,01-02-2017
2017,FEB,LOW,57.03,76.85714286,24.83,GREEN TEA,6440,2,01-02-2017
2017,FEB,LOW,57.03,76.85714286,24.83,INSTANT TEA,0,2,01-02-2017
2017,FEB,LOW,57.03,76.85714286,24.83,BIO TEA,6913,2,01-02-2017
2017,FEB,LOW,57.03,76.85714286,24.83,CTC TEA,717595,2,01-02-2017
2017,FEB,HIGH,84.42,70.25,20.18,TOTAL BLACK TEA,3939102,2,01-02-2017
2017,FEB,HIGH,84.42,70.25,20.18,RECLAIMED TEA,87164,2,01-02-2017
2017,FEB,HIGH,84.42,70.25,20.18,ORTHODOX TEA,3467280,2,01-02-2017
2017,FEB,HIGH,84.42,70.25,20.18,GREEN TEA,54542,2,01-02-2017
2017,FEB,HIGH,84.42,70.25,20.18,INSTANT TEA,206266,2,01-02-2017
2017,FEB,HIGH,84.42,70.25,20.18,BIO TEA,31781,2,01-02-2017
2017,FEB,HIGH,84.42,70.25,20.18,CTC TEA,146612,2,01-02-2017
2017,FEB,MEDIUM,76.98,72.33333333,22.33,TOTAL BLACK TEA,2637934,2,01-02-2017
2017,FEB,MEDIUM,76.98,72.33333333,22.33,RECLAIMED TEA,35965,2,01-02-2017
2017,FEB,MEDIUM,76.98,72.33333333,22.33,ORTHODOX TEA,2284780,2,01-02-2017
2017,FEB,MEDIUM,76.98,72.33333333,22.33,GREEN TEA,76171,2,01-02-2017
2017,FEB,MEDIUM,76.98,72.33333333,22.33,INSTANT TEA,0,2,01-02-2017
2017,FEB,MEDIUM,76.98,72.33333333,22.33,BIO TEA,19497,2,01-02-2017
2017,FEB,MEDIUM,76.98,72.33333333,22.33,CTC TEA,297672,2,01-02-2017
2017,MAR,LOW,166.73,82.07142857,25.24,TOTAL BLACK TEA,16024515,3,01-03-2017
2017,MAR,LOW,166.73,82.07142857,25.24,RECLAIMED TEA,32489,3,01-03-2017
2017,MAR,LOW,166.73,82.07142857,25.24,ORTHODOX TEA,14802424,3,01-03-2017
2017,MAR,LOW,166.73,82.07142857,25.24,GREEN TEA,8321,3,01-03-2017
2017,MAR,LOW,166.73,82.07142857,25.24,INSTANT TEA,0,3,01-03-2017
2017,MAR,LOW,166.73,82.07142857,25.24,BIO TEA,7782,3,01-03-2017
2017,MAR,LOW,166.73,82.07142857,25.24,CTC TEA,1181920,3,01-03-2017
2017,MAR,HIGH,246.58,74.25,21.28,TOTAL BLACK TEA,5955157,3,01-03-2017
2017,MAR,HIGH,246.58,74.25,21.28,RECLAIMED TEA,86115,3,01-03-2017
2017,MAR,HIGH,246.58,74.25,21.28,ORTHODOX TEA,5558521,3,01-03-2017
2017,MAR,HIGH,246.58,74.25,21.28,GREEN TEA,91510,3,01-03-2017
2017,MAR,HIGH,246.58,74.25,21.28,BIO TEA,62813,3,01-03-2017
2017,MAR,HIGH,246.58,74.25,21.28,CTC TEA,252908,3,01-03-2017
2017,MAR,MEDIUM,241.35,74.5,23.38,TOTAL BLACK TEA,4289306,3,01-03-2017
2017,MAR,MEDIUM,241.35,74.5,23.38,RECLAIMED TEA,48251,3,01-03-2017
2017,MAR,MEDIUM,241.35,74.5,23.38,ORTHODOX TEA,3736653,3,01-03-2017
2017,MAR,MEDIUM,241.35,74.5,23.38,GREEN TEA,208456,3,01-03-2017
2017,MAR,MEDIUM,241.35,74.5,23.38,INSTANT TEA,0,3,01-03-2017
2017,MAR,MEDIUM,241.35,74.5,23.38,BIO TEA,27794,3,01-03-2017
2017,MAR,MEDIUM,241.35,74.5,23.38,CTC TEA,476606,3,01-03-2017
2017,APR,LOW,128.54,82,26.64,TOTAL BLACK TEA,19248924,4,01-04-2017
2017,APR,LOW,128.54,82,26.64,RECLAIMED TEA,32231,4,01-04-2017
2017,APR,LOW,128.54,82,26.64,ORTHODOX TEA,17852454,4,01-04-2017
2017,APR,LOW,128.54,82,26.64,GREEN TEA,10180,4,01-04-2017
2017,APR,LOW,128.54,82,26.64,INSTANT TEA,0,4,01-04-2017
2017,APR,LOW,128.54,82,26.64,BIO TEA,9432,4,01-04-2017
2017,APR,LOW,128.54,82,26.64,CTC TEA,1354827,4,01-04-2017
2017,APR,HIGH,57.25,67.75,21,TOTAL BLACK TEA,8264344,4,01-04-2017
2017,APR,HIGH,57.25,67.75,21,RECLAIMED TEA,80524,4,01-04-2017
2017,APR,HIGH,57.25,67.75,21,ORTHODOX TEA,7772012,4,01-04-2017
2017,APR,HIGH,57.25,67.75,21,GREEN TEA,121558,4,01-04-2017
2017,APR,HIGH,57.25,67.75,21,BIO TEA,68262,4,01-04-2017
2017,APR,HIGH,57.25,67.75,21,CTC TEA,343546,4,01-04-2017
2017,APR,MEDIUM,91.07,69.83333333,24.06,TOTAL BLACK TEA,5102315,4,01-04-2017
2017,APR,MEDIUM,91.07,69.83333333,24.06,RECLAIMED TEA,35739,4,01-04-2017
2017,APR,MEDIUM,91.07,69.83333333,24.06,ORTHODOX TEA,4477316,4,01-04-2017
2017,APR,MEDIUM,91.07,69.83333333,24.06,GREEN TEA,197391,4,01-04-2017
2017,APR,MEDIUM,91.07,69.83333333,24.06,INSTANT TEA,0,4,01-04-2017
2017,APR,MEDIUM,91.07,69.83333333,24.06,BIO TEA,31268,4,01-04-2017
2017,APR,MEDIUM,91.07,69.83333333,24.06,CTC TEA,555992,4,01-04-2017
2017,MAY,LOW,323.37,83.28571429,26.25,TOTAL BLACK TEA,17087299,5,01-05-2017
2017,MAY,LOW,323.37,83.28571429,26.25,RECLAIMED TEA,41107,5,01-05-2017
2017,MAY,LOW,323.37,83.28571429,26.25,ORTHODOX TEA,15863247,5,01-05-2017
2017,MAY,LOW,323.37,83.28571429,26.25,GREEN TEA,11103,5,01-05-2017
2017,MAY,LOW,323.37,83.28571429,26.25,INSTANT TEA,0,5,01-05-2017
2017,MAY,LOW,323.37,83.28571429,26.25,BIO TEA,8855,5,01-05-2017
2017,MAY,LOW,323.37,83.28571429,26.25,CTC TEA,1174091,5,01-05-2017
2017,MAY,HIGH,148.82,79,22.75,TOTAL BLACK TEA,7554814,5,01-05-2017
2017,MAY,HIGH,148.82,79,22.75,RECLAIMED TEA,130815,5,01-05-2017
2017,MAY,HIGH,148.82,79,22.75,ORTHODOX TEA,6784608,5,01-05-2017
2017,MAY,HIGH,148.82,79,22.75,GREEN TEA,105466,5,01-05-2017
2017,MAY,HIGH,148.82,79,22.75,INSTANT TEA,159338,5,01-05-2017
2017,MAY,HIGH,148.82,79,22.75,BIO TEA,75025,5,01-05-2017
2017,MAY,HIGH,148.82,79,22.75,CTC TEA,405028,5,01-05-2017
2017,MAY,MEDIUM,294.4,74.33333333,24.55,TOTAL BLACK TEA,4766500,5,01-05-2017
2017,MAY,MEDIUM,294.4,74.33333333,24.55,RECLAIMED TEA,46265,5,01-05-2017
2017,MAY,MEDIUM,294.4,74.33333333,24.55,ORTHODOX TEA,4139910,5,01-05-2017
2017,MAY,MEDIUM,294.4,74.33333333,24.55,GREEN TEA,191816,5,01-05-2017
2017,MAY,MEDIUM,294.4,74.33333333,24.55,INSTANT TEA,0,5,01-05-2017
2017,MAY,MEDIUM,294.4,74.33333333,24.55,BIO TEA,25171,5,01-05-2017
2017,MAY,MEDIUM,294.4,74.33333333,24.55,CTC TEA,551154,5,01-05-2017
2017,JUN,LOW,115.07,85.07142857,25.75,TOTAL BLACK TEA,18141417,6,01-06-2017
2017,JUN,LOW,115.07,85.07142857,25.75,RECLAIMED TEA,41541,6,01-06-2017
2017,JUN,LOW,115.07,85.07142857,25.75,ORTHODOX TEA,17080818,6,01-06-2017
2017,JUN,LOW,115.07,85.07142857,25.75,GREEN TEA,12637,6,01-06-2017
2017,JUN,LOW,115.07,85.07142857,25.75,INSTANT TEA,0,6,01-06-2017
2017,JUN,LOW,115.07,85.07142857,25.75,BIO TEA,8806,6,01-06-2017
2017,JUN,LOW,115.07,85.07142857,25.75,CTC TEA,1010753,6,01-06-2017
2017,JUN,HIGH,82.6,77.5,22.4,TOTAL BLACK TEA,5061628,6,01-06-2017
2017,JUN,HIGH,82.6,77.5,22.4,RECLAIMED TEA,141282,6,01-06-2017
2017,JUN,HIGH,82.6,77.5,22.4,ORTHODOX TEA,4462677,6,01-06-2017
2017,JUN,HIGH,82.6,77.5,22.4,GREEN TEA,82743,6,01-06-2017
2017,JUN,HIGH,82.6,77.5,22.4,INSTANT TEA,145664,6,01-06-2017
2017,JUN,HIGH,82.6,77.5,22.4,BIO TEA,78221,6,01-06-2017
2017,JUN,HIGH,82.6,77.5,22.4,CTC TEA,236875,6,01-06-2017
2017,JUN,MEDIUM,119.15,69.83333333,24.27,TOTAL BLACK TEA,3762158,6,01-06-2017
2017,JUN,MEDIUM,119.15,69.83333333,24.27,RECLAIMED TEA,22852,6,01-06-2017
2017,JUN,MEDIUM,119.15,69.83333333,24.27,ORTHODOX TEA,3279396,6,01-06-2017
2017,JUN,MEDIUM,119.15,69.83333333,24.27,GREEN TEA,179344,6,01-06-2017
2017,JUN,MEDIUM,119.15,69.83333333,24.27,INSTANT TEA,0,6,01-06-2017
2017,JUN,MEDIUM,119.15,69.83333333,24.27,BIO TEA,26606,6,01-06-2017
2017,JUN,MEDIUM,119.15,69.83333333,24.27,CTC TEA,433214,6,01-06-2017
2017,JUL,LOW,74.93,78.07142857,26.22,TOTAL BLACK TEA,17076141,7,01-07-2017
2017,JUL,LOW,74.93,78.07142857,26.22,RECLAIMED TEA,49086,7,01-07-2017
2017,JUL,LOW,74.93,78.07142857,26.22,ORTHODOX TEA,16000342,7,01-07-2017
2017,JUL,LOW,74.93,78.07142857,26.22,GREEN TEA,8771,7,01-07-2017
2017,JUL,LOW,74.93,78.07142857,26.22,INSTANT TEA,0,7,01-07-2017
2017,JUL,LOW,74.93,78.07142857,26.22,BIO TEA,7743,7,01-07-2017
2017,JUL,LOW,74.93,78.07142857,26.22,CTC TEA,1018970,7,01-07-2017
2017,JUL,HIGH,39.43,72,22.95,TOTAL BLACK TEA,4815149,7,01-07-2017
2017,JUL,HIGH,39.43,72,22.95,RECLAIMED TEA,131260,7,01-07-2017
2017,JUL,HIGH,39.43,72,22.95,ORTHODOX TEA,4884280,7,01-07-2017
2017,JUL,HIGH,39.43,72,22.95,GREEN TEA,74682,7,01-07-2017
2017,JUL,HIGH,39.43,72,22.95,BIO TEA,41946,7,01-07-2017
2017,JUL,HIGH,39.43,72,22.95,CTC TEA,257718,7,01-07-2017
2017,JUL,MEDIUM,73.42,67,24.8,TOTAL BLACK TEA,3628394,7,01-07-2017
2017,JUL,MEDIUM,73.42,67,24.8,RECLAIMED TEA,58231,7,01-07-2017
2017,JUL,MEDIUM,73.42,67,24.8,ORTHODOX TEA,2975374,7,01-07-2017
2017,JUL,MEDIUM,73.42,67,24.8,GREEN TEA,107358,7,01-07-2017
2017,JUL,MEDIUM,73.42,67,24.8,INSTANT TEA,0,7,01-07-2017
2017,JUL,MEDIUM,73.42,67,24.8,BIO TEA,35110,7,01-07-2017
2017,JUL,MEDIUM,73.42,67,24.8,CTC TEA,575680,7,01-07-2017
2017,AUG,LOW,124.59,81.85714286,25.72,TOTAL BLACK TEA,17271034,8,01-08-2017
2017,AUG,LOW,124.59,81.85714286,25.72,RECLAIMED TEA,53621,8,01-08-2017
2017,AUG,LOW,124.59,81.85714286,25.72,ORTHODOX TEA,16104955,8,01-08-2017
2017,AUG,LOW,124.59,81.85714286,25.72,GREEN TEA,10448,8,01-08-2017
2017,AUG,LOW,124.59,81.85714286,25.72,INSTANT TEA,0,8,01-08-2017
2017,AUG,LOW,124.59,81.85714286,25.72,BIO TEA,8076,8,01-08-2017
2017,AUG,LOW,124.59,81.85714286,25.72,CTC TEA,1104352,8,01-08-2017
2017,AUG,HIGH,94.82,78.5,22.38,TOTAL BLACK TEA,4092548,8,01-08-2017
2017,AUG,HIGH,94.82,78.5,22.38,RECLAIMED TEA,104878,8,01-08-2017
2017,AUG,HIGH,94.82,78.5,22.38,ORTHODOX TEA,3690007,8,01-08-2017
2017,AUG,HIGH,94.82,78.5,22.38,GREEN TEA,35596,8,01-08-2017
2017,AUG,HIGH,94.82,78.5,22.38,BIO TEA,30715,8,01-08-2017
2017,AUG,HIGH,94.82,78.5,22.38,CTC TEA,266148,8,01-08-2017
2017,AUG,MEDIUM,137.02,70.16666667,24.2,TOTAL BLACK TEA,3206919,8,01-08-2017
2017,AUG,MEDIUM,137.02,70.16666667,24.2,RECLAIMED TEA,20745,8,01-08-2017
2017,AUG,MEDIUM,137.02,70.16666667,24.2,ORTHODOX TEA,2700343,8,01-08-2017
2017,AUG,MEDIUM,137.02,70.16666667,24.2,GREEN TEA,114610,8,01-08-2017
2017,AUG,MEDIUM,137.02,70.16666667,24.2,INSTANT TEA,0,8,01-08-2017
2017,AUG,MEDIUM,137.02,70.16666667,24.2,BIO TEA,34556,8,01-08-2017
2017,AUG,MEDIUM,137.02,70.16666667,24.2,CTC TEA,531440,8,01-08-2017
2017,SEP,LOW,231.07,83.92857143,25.38,TOTAL BLACK TEA,17302000,9,01-09-2017
2017,SEP,LOW,231.07,83.92857143,25.38,RECLAIMED TEA,28143,9,01-09-2017
2017,SEP,LOW,231.07,83.92857143,25.38,ORTHODOX TEA,16225692,9,01-09-2017
2017,SEP,LOW,231.07,83.92857143,25.38,GREEN TEA,9333,9,01-09-2017
2017,SEP,LOW,231.07,83.92857143,25.38,INSTANT TEA,0,9,01-09-2017
2017,SEP,LOW,231.07,83.92857143,25.38,BIO TEA,8929,9,01-09-2017
2017,SEP,LOW,231.07,83.92857143,25.38,CTC TEA,1041238,9,01-09-2017
2017,SEP,HIGH,125.58,79.25,21.92,TOTAL BLACK TEA,4763269,9,01-09-2017
2017,SEP,HIGH,125.58,79.25,21.92,RECLAIMED TEA,85445,9,01-09-2017
2017,SEP,HIGH,125.58,79.25,21.92,ORTHODOX TEA,4851071,9,01-09-2017
2017,SEP,HIGH,125.58,79.25,21.92,GREEN TEA,59292,9,01-09-2017
2017,SEP,HIGH,125.58,79.25,21.92,BIO TEA,34358,9,01-09-2017
2017,SEP,HIGH,125.58,79.25,21.92,CTC TEA,292390,9,01-09-2017
2017,SEP,MEDIUM,189.3,72.16666667,23.75,TOTAL BLACK TEA,3472911,9,01-09-2017
2017,SEP,MEDIUM,189.3,72.16666667,23.75,RECLAIMED TEA,28493,9,01-09-2017
2017,SEP,MEDIUM,189.3,72.16666667,23.75,ORTHODOX TEA,2894789,9,01-09-2017
2017,SEP,MEDIUM,189.3,72.16666667,23.75,GREEN TEA,129077,9,01-09-2017
2017,SEP,MEDIUM,189.3,72.16666667,23.75,INSTANT TEA,0,9,01-09-2017
2017,SEP,MEDIUM,189.3,72.16666667,23.75,BIO TEA,41299,9,01-09-2017
2017,SEP,MEDIUM,189.3,72.16666667,23.75,CTC TEA,508330,9,01-09-2017
2017,OCT,LOW,274.79,86.21428571,25.48,TOTAL BLACK TEA,17052436,10,01-10-2017
2017,OCT,LOW,274.79,86.21428571,25.48,RECLAIMED TEA,17098,10,01-10-2017
2017,OCT,LOW,274.79,86.21428571,25.48,ORTHODOX TEA,15973677,10,01-10-2017
2017,OCT,LOW,274.79,86.21428571,25.48,GREEN TEA,10535,10,01-10-2017
2017,OCT,LOW,274.79,86.21428571,25.48,INSTANT TEA,0,10,01-10-2017
2017,OCT,LOW,274.79,86.21428571,25.48,BIO TEA,8393,10,01-10-2017
2017,OCT,LOW,274.79,86.21428571,25.48,CTC TEA,1033268,10,01-10-2017
2017,OCT,HIGH,278.58,83.25,21.98,TOTAL BLACK TEA,4891550,10,01-10-2017
2017,OCT,HIGH,278.58,83.25,21.98,RECLAIMED TEA,90911,10,01-10-2017
2017,OCT,HIGH,278.58,83.25,21.98,ORTHODOX TEA,4411691,10,01-10-2017
2017,OCT,HIGH,278.58,83.25,21.98,GREEN TEA,81530,10,01-10-2017
2017,OCT,HIGH,278.58,83.25,21.98,INSTANT TEA,531,10,01-10-2017
2017,OCT,HIGH,278.58,83.25,21.98,BIO TEA,52494,10,01-10-2017
2017,OCT,HIGH,278.58,83.25,21.98,CTC TEA,633923,10,01-10-2017
2017,OCT,MEDIUM,314.8,79.33333333,23.75,TOTAL BLACK TEA,3560133,10,01-10-2017
2017,OCT,MEDIUM,314.8,79.33333333,23.75,RECLAIMED TEA,31190,10,01-10-2017
2017,OCT,MEDIUM,314.8,79.33333333,23.75,ORTHODOX TEA,2951354,10,01-10-2017
2017,OCT,MEDIUM,314.8,79.33333333,23.75,GREEN TEA,123261,10,01-10-2017
2017,OCT,MEDIUM,314.8,79.33333333,23.75,INSTANT TEA,0,10,01-10-2017
2017,OCT,MEDIUM,314.8,79.33333333,23.75,BIO TEA,51590,10,01-10-2017
2017,OCT,MEDIUM,314.8,79.33333333,23.75,CTC TEA,525999,10,01-10-2017
2017,NOV,LOW,350.4,86,24.38,TOTAL BLACK TEA,16211313,11,01-11-2017
2017,NOV,LOW,350.4,86,24.38,RECLAIMED TEA,33592,11,01-11-2017
2017,NOV,LOW,350.4,86,24.38,ORTHODOX TEA,15246549,11,01-11-2017
2017,NOV,LOW,350.4,86,24.38,GREEN TEA,8033,11,01-11-2017
2017,NOV,LOW,350.4,86,24.38,INSTANT TEA,0,11,01-11-2017
2017,NOV,LOW,350.4,86,24.38,BIO TEA,7699,11,01-11-2017
2017,NOV,LOW,350.4,86,24.38,CTC TEA,923473,11,01-11-2017
2017,NOV,HIGH,281.23,83.5,21,TOTAL BLACK TEA,5112517,11,01-11-2017
2017,NOV,HIGH,281.23,83.5,21,RECLAIMED TEA,108902,11,01-11-2017
2017,NOV,HIGH,281.23,83.5,21,ORTHODOX TEA,4646624,11,01-11-2017
2017,NOV,HIGH,281.23,83.5,21,GREEN TEA,81104,11,01-11-2017
2017,NOV,HIGH,281.23,83.5,21,INSTANT TEA,3074,11,01-11-2017
2017,NOV,HIGH,281.23,83.5,21,BIO TEA,42739,11,01-11-2017
2017,NOV,HIGH,281.23,83.5,21,CTC TEA,311129,11,01-11-2017
2017,NOV,MEDIUM,312.3,80.5,22.88,TOTAL BLACK TEA,3476742,11,01-11-2017
2017,NOV,MEDIUM,312.3,80.5,22.88,RECLAIMED TEA,27465,11,01-11-2017
2017,NOV,MEDIUM,312.3,80.5,22.88,ORTHODOX TEA,2862455,11,01-11-2017
2017,NOV,MEDIUM,312.3,80.5,22.88,GREEN TEA,92010,11,01-11-2017
2017,NOV,MEDIUM,312.3,80.5,22.88,INSTANT TEA,0,11,01-11-2017
2017,NOV,MEDIUM,312.3,80.5,22.88,BIO TEA,36284,11,01-11-2017
2017,NOV,MEDIUM,312.3,80.5,22.88,CTC TEA,550564,11,01-11-2017
2017,DEC,LOW,154.24,82.28571429,24.87,TOTAL BLACK TEA,15735254,12,01-12-2017
2017,DEC,LOW,154.24,82.28571429,24.87,RECLAIMED TEA,30274,12,01-12-2017
2017,DEC,LOW,154.24,82.28571429,24.87,ORTHODOX TEA,14704909,12,01-12-2017
2017,DEC,LOW,154.24,82.28571429,24.87,GREEN TEA,12978,12,01-12-2017
2017,DEC,LOW,154.24,82.28571429,24.87,INSTANT TEA,0,12,01-12-2017
2017,DEC,LOW,154.24,82.28571429,24.87,BIO TEA,7369,12,01-12-2017
2017,DEC,LOW,154.24,82.28571429,24.87,CTC TEA,992702,12,01-12-2017
2017,DEC,HIGH,220.42,85,20.45,TOTAL BLACK TEA,4672067,12,01-12-2017
2017,DEC,HIGH,220.42,85,20.45,RECLAIMED TEA,80442,12,01-12-2017
2017,DEC,HIGH,220.42,85,20.45,ORTHODOX TEA,4240746,12,01-12-2017
2017,DEC,HIGH,220.42,85,20.45,GREEN TEA,55948,12,01-12-2017
2017,DEC,HIGH,220.42,85,20.45,BIO TEA,47196,12,01-12-2017
2017,DEC,HIGH,220.42,85,20.45,CTC TEA,303684,12,01-12-2017
2017,DEC,MEDIUM,227.4,80.83333333,22.58,TOTAL BLACK TEA,3376971,12,01-12-2017
2017,DEC,MEDIUM,227.4,80.83333333,22.58,RECLAIMED TEA,29124,12,01-12-2017
2017,DEC,MEDIUM,227.4,80.83333333,22.58,ORTHODOX TEA,2644245,12,01-12-2017
2017,DEC,MEDIUM,227.4,80.83333333,22.58,GREEN TEA,75768,12,01-12-2017
2017,DEC,MEDIUM,227.4,80.83333333,22.58,INSTANT TEA,0,12,01-12-2017
2017,DEC,MEDIUM,227.4,80.83333333,22.58,BIO TEA,34102,12,01-12-2017
2017,DEC,MEDIUM,227.4,80.83333333,22.58,CTC TEA,669500,12,01-12-2017
2018,JAN,LOW,32.61,77.21428571,24.55,TOTAL BLACK TEA,16077980,1,01-01-2018
2018,JAN,LOW,32.61,77.21428571,24.55,RECLAIMED TEA,26107,1,01-01-2018
2018,JAN,LOW,32.61,77.21428571,24.55,ORTHODOX TEA,15081460,1,01-01-2018
2018,JAN,LOW,32.61,77.21428571,24.55,GREEN TEA,9635,1,01-01-2018
2018,JAN,LOW,32.61,77.21428571,24.55,INSTANT TEA,0,1,01-01-2018
2018,JAN,LOW,32.61,77.21428571,24.55,BIO TEA,6933,1,01-01-2018
2018,JAN,LOW,32.61,77.21428571,24.55,CTC TEA,963481,1,01-01-2018
2018,JAN,HIGH,62.42,74,19.48,TOTAL BLACK TEA,5115925,1,01-01-2018
2018,JAN,HIGH,62.42,74,19.48,RECLAIMED TEA,178248,1,01-01-2018
2018,JAN,HIGH,62.42,74,19.48,ORTHODOX TEA,4547163,1,01-01-2018
2018,JAN,HIGH,62.42,74,19.48,GREEN TEA,61448,1,01-01-2018
2018,JAN,HIGH,62.42,74,19.48,INSTANT TEA,0,1,01-01-2018
2018,JAN,HIGH,62.42,74,19.48,BIO TEA,49458,1,01-01-2018
2018,JAN,HIGH,62.42,74,19.48,CTC TEA,341057,1,01-01-2018
2018,JAN,MEDIUM,60.55,75,21.67,TOTAL BLACK TEA,3186580,1,01-01-2018
2018,JAN,MEDIUM,60.55,75,21.67,RECLAIMED TEA,29309,1,01-01-2018
2018,JAN,MEDIUM,60.55,75,21.67,ORTHODOX TEA,2481533,1,01-01-2018
2018,JAN,MEDIUM,60.55,75,21.67,GREEN TEA,91549,1,01-01-2018
2018,JAN,MEDIUM,60.55,75,21.67,INSTANT TEA,0,1,01-01-2018
2018,JAN,MEDIUM,60.55,75,21.67,BIO TEA,18536,1,01-01-2018
2018,JAN,MEDIUM,60.55,75,21.67,CTC TEA,657203,1,01-01-2018
2018,FEB,LOW,64.49,78.92857143,25.48,TOTAL BLACK TEA,12949078,2,01-02-2018
2018,FEB,LOW,64.49,78.92857143,25.48,RECLAIMED TEA,30222,2,01-02-2018
2018,FEB,LOW,64.49,78.92857143,25.48,ORTHODOX TEA,12097069,2,01-02-2018
2018,FEB,LOW,64.49,78.92857143,25.48,GREEN TEA,8095,2,01-02-2018
2018,FEB,LOW,64.49,78.92857143,25.48,INSTANT TEA,0,2,01-02-2018
2018,FEB,LOW,64.49,78.92857143,25.48,BIO TEA,5532,2,01-02-2018
2018,FEB,LOW,64.49,78.92857143,25.48,CTC TEA,816256,2,01-02-2018
2018,FEB,HIGH,46.75,76,19.3,TOTAL BLACK TEA,4954901,2,01-02-2018
2018,FEB,HIGH,46.75,76,19.3,RECLAIMED TEA,106514,2,01-02-2018
2018,FEB,HIGH,46.75,76,19.3,ORTHODOX TEA,4508826,2,01-02-2018
2018,FEB,HIGH,46.75,76,19.3,GREEN TEA,78046,2,01-02-2018
